4376.0,0.0
4384.0,0.0
4364.0,0.0
4364.0,0.0
4364.0,0.0
4356.0,0.0
4348.0,0.0
4348.0,0.0
4340.0,0.0
4332.0,0.0
4316.0,0.0
4312.0,0.0
4304.0,0.0
4300.0,0.0
4296.0,0.0
4300.0,0.0
4296.0,0.0
4288.0,0.0
4276.0,0.0
4268.0,0.0
4268.0,0.0
4256.0,0.0
4268.0,0.0
4244.0,0.0
4240.0,0.0
4244.0,0.0
4240.0,0.0
4228.0,0.0
4228.0,0.0
4208.0,0.0
4208.0,0.0
4192.0,0.0
4188.0,0.0
4188.0,0.0
4184.0,0.0
4176.0,0.0
4176.0,0.0
4172.0,0.0
4156.0,0.0
4156.0,0.0
4152.0,0.0
4148.0,0.0
4144.0,0.0
4144.0,0.0
4140.0,0.0
4140.0,0.0
4128.0,0.0
4136.0,0.0
4112.0,0.0
4108.0,0.0
4116.0,0.0
4104.0,0.0
4092.0,0.0
4088.0,0.0
4076.0,0.0
4060.0,0.0
4052.0,0.0
4040.0,0.0
4032.0,0.0
4008.0,0.0
4004.0,0.0
3988.0,0.0
3976.0,0.0
3960.0,0.0
3948.0,0.0
3948.0,0.0
3936.0,0.0
3916.0,0.0
3912.0,0.0
3896.0,0.0
3880.0,0.0
3868.0,0.0
3872.0,0.0
3840.0,0.0
3852.0,0.0
3852.0,0.0
3860.0,0.0
3872.0,0.0
3904.0,0.0
3936.0,0.0
3976.0,0.0
4040.0,0.0
4124.0,0.0
4228.0,0.0
4352.0,0.0
4512.0,0.0
4672.0,0.0
4872.0,0.0
5084.0,0.0
5304.0,0.0
5548.0,0.0
5784.0,0.0
6028.0,0.0
6272.0,0.0
6492.0,0.0
6716.0,0.0
6928.0,0.0
7120.0,0.0
7280.0,0.0
7436.0,0.0
7576.0,0.0
7684.0,0.0
7764.0,0.0
7812.0,0.0
7828.0,0.0
7808.0,0.0
7760.0,0.0
7688.0,0.0
7584.0,0.0
7460.0,0.0
7312.0,0.0
7180.0,0.0
7036.0,0.0
6892.0,0.0
6756.0,0.0
6624.0,0.0
6496.0,0.0
6360.0,0.0
6260.0,0.0
6164.0,0.0
6076.0,0.0
6000.0,0.0
5940.0,0.0
5868.0,0.0
5828.0,0.0
5788.0,0.0
5756.0,0.0
5704.0,0.0
5692.0,0.0
5688.0,0.0
5664.0,0.0
5648.0,0.0
5632.0,0.0
5640.0,0.0
5632.0,0.0
5636.0,0.0
5652.0,0.0
5664.0,0.0
5664.0,0.0
5672.0,0.0
5672.0,0.0
5672.0,0.0
5648.0,0.0
5664.0,0.0
5648.0,0.0
5644.0,0.0
5596.0,0.0
5576.0,0.0
5536.0,0.0
5508.0,0.0
5452.0,0.0
5416.0,0.0
5364.0,0.0
5324.0,0.0
5288.0,0.0
5236.0,0.0
5200.0,0.0
5176.0,0.0
5156.0,0.0
5128.0,0.0
5112.0,0.0
5108.0,0.0
5108.0,0.0
5100.0,0.0
5096.0,0.0
5108.0,0.0
5112.0,0.0
5124.0,0.0
5136.0,0.0
5160.0,0.0
5172.0,0.0
5204.0,0.0
5224.0,0.0
5244.0,0.0
5268.0,0.0
5292.0,0.0
5328.0,0.0
5344.0,0.0
5360.0,0.0
5380.0,0.0
5400.0,0.0
5412.0,0.0
5432.0,0.0
5444.0,0.0
5440.0,0.0
5436.0,0.0
5448.0,0.0
5440.0,0.0
5432.0,0.0
5428.0,0.0
5412.0,0.0
5388.0,0.0
5348.0,0.0
5332.0,0.0
5296.0,0.0
5280.0,0.0
5244.0,0.0
5216.0,0.0
5176.0,0.0
5144.0,0.0
5120.0,0.0
5088.0,0.0
5048.0,0.0
5024.0,0.0
4984.0,0.0
4960.0,0.0
4924.0,0.0
4896.0,0.0
4872.0,0.0
4840.0,0.0
4828.0,0.0
4800.0,0.0
4776.0,0.0
4760.0,0.0
4736.0,0.0
4712.0,0.0
4688.0,0.0
4660.0,0.0
4636.0,0.0
4616.0,0.0
4604.0,0.0
4592.0,0.0
4576.0,0.0
4552.0,0.0
4548.0,0.0
4536.0,0.0
4528.0,0.0
4504.0,0.0
4500.0,0.0
4488.0,0.0
4472.0,0.0
4464.0,0.0
4452.0,0.0
4436.0,0.0
4432.0,0.0
4424.0,0.0
4424.0,0.0
4420.0,0.0
4408.0,0.0
4400.0,0.0
4400.0,0.0
4392.0,0.0
4380.0,0.0
4376.0,0.0
4368.0,0.0
4364.0,0.0
4368.0,0.0
4360.0,0.0
4352.0,0.0
4356.0,0.0
4356.0,0.0
4340.0,0.0
4336.0,0.0
4332.0,0.0
4336.0,0.0
4320.0,0.0
4312.0,0.0
4308.0,0.0
4304.0,0.0
4292.0,0.0
4296.0,0.0
4296.0,0.0
4296.0,0.0
4284.0,0.0
4272.0,0.0
4276.0,0.0
4264.0,0.0
4248.0,0.0
4248.0,0.0
4244.0,0.0
4236.0,0.0
4236.0,0.0
4224.0,0.0
4212.0,0.0
4220.0,0.0
4212.0,0.0
4200.0,0.0
4188.0,0.0
4180.0,0.0
4176.0,0.0
4164.0,0.0
4160.0,0.0
4156.0,0.0
4152.0,0.0
4136.0,0.0
4136.0,0.0
4140.0,0.0
4136.0,0.0
4108.0,0.0
4108.0,0.0
4116.0,0.0
4120.0,0.0
4104.0,0.0
4112.0,0.0
4092.0,0.0
4084.0,0.0
4084.0,0.0
4084.0,0.0
4064.0,0.0
4072.0,0.0
4052.0,0.0
4048.0,0.0
4032.0,0.0
4032.0,0.0
4028.0,0.0
4020.0,0.0
4004.0,0.0
3996.0,0.0
3984.0,0.0
3968.0,0.0
3948.0,0.0
3944.0,0.0
3932.0,0.0
3916.0,0.0
3908.0,0.0
3896.0,0.0
3888.0,0.0
3856.0,0.0
3860.0,0.0
3856.0,0.0
3848.0,0.0
3828.0,0.0
3832.0,0.0
3820.0,0.0
3812.0,0.0
3816.0,0.0
3816.0,0.0
3816.0,0.0
3820.0,0.0
3840.0,0.0
3864.0,0.0
3900.0,0.0
3952.0,0.0
4024.0,0.0
4112.0,0.0
4220.0,0.0
4360.0,0.0
4512.0,0.0
4688.0,0.0
4876.0,0.0
5088.0,0.0
5316.0,0.0
5540.0,0.0
5784.0,0.0
6012.0,0.0
6240.0,0.0
6464.0,0.0
6672.0,0.0
6864.0,0.0
7044.0,0.0
7212.0,0.0
7348.0,0.0
7460.0,0.0
7560.0,0.0
7628.0,0.0
7660.0,0.0
7652.0,0.0
7624.0,0.0
7548.0,0.0
7448.0,0.0
7320.0,0.0
7200.0,0.0
7048.0,0.0
6884.0,0.0
6732.0,0.0
6588.0,0.0
6440.0,0.0
6288.0,0.0
6168.0,0.0
6040.0,0.0
5940.0,0.0
5840.0,0.0
5748.0,0.0
5664.0,0.0
5596.0,0.0
5532.0,0.0
5480.0,0.0
5440.0,0.0
5408.0,0.0
5376.0,0.0
5344.0,0.0
5324.0,0.0
5324.0,0.0
5316.0,0.0
5304.0,0.0
5304.0,0.0
5312.0,0.0
5312.0,0.0
5304.0,0.0
5320.0,0.0
5324.0,0.0
5328.0,0.0
5312.0,0.0
5312.0,0.0
5292.0,0.0
5292.0,0.0
5264.0,0.0
5240.0,0.0
5204.0,0.0
5188.0,0.0
5160.0,0.0
5124.0,0.0
5092.0,0.0
5068.0,0.0
5040.0,0.0
5024.0,0.0
5004.0,0.0
4996.0,0.0
4988.0,0.0
4980.0,0.0
4972.0,0.0
4980.0,0.0
4988.0,0.0
4984.0,0.0
5008.0,0.0
5024.0,0.0
5044.0,0.0
5056.0,0.0
5084.0,0.0
5088.0,0.0
5124.0,0.0
5148.0,0.0
5184.0,0.0
5184.0,0.0
